experimento1, experimento2, experimento3, experimento4, experimento5, experimento6, experimento7, experimento8, experimento9, experimento10, experimento11, experimento12, experimento13, experimento14, experimento15, experimento16, experimento17, experimento18, experimento19, experimento20, experimento21, experimento22, experimento23, experimento24, experimento25, experimento26, experimento27, experimento28, experimento29, experimento30
374.330568, 298.146640, 374.975247, 377.541774, 324.927439, 378.896340, 357.384866, 366.713057, 352.679348, 344.736992, 353.715877, 387.067053, 367.369590, 386.545449, 362.377943, 344.395031, 341.196527, 325.487906, 348.458171, 380.867398, 398.579312, 387.867477, 346.106536, 375.091075, 334.377534, 365.335465, 387.752399, 363.835146, 359.836720, 401.104690
374.330568, 298.146640, 349.490228, 347.308262, 324.927439, 378.896340, 350.119947, 366.713057, 352.679348, 344.736992, 333.812965, 381.560908, 367.369590, 386.545449, 350.662577, 344.395031, 341.196527, 325.487906, 348.458171, 373.607125, 396.407808, 357.448835, 346.106536, 367.095684, 334.377534, 341.864222, 387.752399, 363.835146, 359.836720, 372.455513
374.330568, 298.146640, 349.490228, 331.469795, 324.927439, 378.896340, 350.119947, 353.638518, 352.679348, 344.736992, 333.812965, 381.560908, 363.062328, 386.545449, 328.559169, 344.395031, 340.398089, 325.487906, 346.627333, 313.436242, 377.525664, 357.448835, 346.106536, 334.257572, 334.377534, 341.864222, 324.268844, 363.835146, 348.510084, 372.455513
368.168879, 298.146640, 338.822539, 331.469795, 324.927439, 373.926047, 350.119947, 353.319833, 352.679348, 320.789932, 333.812965, 381.560908, 359.349394, 345.929028, 328.559169, 286.270050, 315.750868, 325.487906, 346.627333, 313.436242, 365.345793, 357.448835, 307.301007, 316.924546, 334.377534, 341.864222, 324.268844, 356.634866, 348.510084, 372.455513
368.168879, 298.146640, 338.822539, 331.469795, 324.927439, 346.912032, 311.630364, 353.319833, 350.763164, 290.296903, 333.812965, 380.771872, 327.576857, 345.929028, 296.301727, 286.270050, 315.750868, 309.703535, 346.627333, 313.436242, 355.628061, 356.015878, 307.301007, 316.924546, 334.377534, 341.864222, 309.066618, 335.739316, 348.510084, 327.197463
356.798474, 298.146640, 338.822539, 331.469795, 324.927439, 346.912032, 311.630364, 336.737835, 350.763164, 290.296903, 333.812965, 377.208578, 327.576857, 326.607250, 274.832730, 286.270050, 315.750868, 309.703535, 314.303070, 313.436242, 334.235350, 356.015878, 307.301007, 316.924546, 334.377534, 301.723660, 309.066618, 335.739316, 348.510084, 327.197463
356.798474, 298.146640, 338.822539, 331.469795, 315.038665, 316.965692, 311.630364, 294.264702, 329.925333, 290.296903, 317.580106, 331.423662, 280.883177, 325.313428, 274.832730, 286.270050, 315.750868, 300.697878, 314.303070, 313.436242, 333.198646, 328.316192, 306.634945, 316.924546, 334.377534, 301.723660, 309.066618, 335.739316, 348.510084, 327.197463
333.654772, 298.146640, 330.939592, 316.559935, 301.117240, 316.965692, 311.630364, 294.264702, 329.925333, 290.296903, 317.580106, 330.740328, 270.334715, 313.063766, 274.832730, 286.270050, 315.750868, 300.697878, 314.303070, 313.436242, 333.198646, 328.316192, 306.634945, 303.122360, 334.377534, 301.723660, 309.066618, 335.085942, 347.046248, 327.197463
333.654772, 298.146640, 330.939592, 311.033499, 301.117240, 316.965692, 311.630364, 294.264702, 324.964444, 290.296903, 317.580106, 326.846438, 270.334715, 313.063766, 274.832730, 286.270050, 315.750868, 300.697878, 289.435469, 313.436242, 328.885629, 328.316192, 306.634945, 303.122360, 334.377534, 295.476654, 309.066618, 335.085942, 347.046248, 327.197463
333.654772, 298.146640, 330.939592, 295.371589, 301.117240, 316.965692, 306.887292, 294.264702, 303.997127, 290.296903, 264.650842, 285.568854, 270.334715, 313.063766, 274.832730, 286.270050, 315.750868, 300.697878, 289.435469, 313.436242, 328.885629, 328.316192, 306.634945, 303.122360, 334.377534, 295.476654, 289.756158, 335.085942, 340.458854, 262.051670
