experimento1, experimento2, experimento3, experimento4, experimento5, experimento6, experimento7, experimento8, experimento9, experimento10, experimento11, experimento12, experimento13, experimento14, experimento15, experimento16, experimento17, experimento18, experimento19, experimento20, experimento21, experimento22, experimento23, experimento24, experimento25, experimento26, experimento27, experimento28, experimento29, experimento30
251.351453, 257.514973, 258.199156, 260.671421, 220.990637, 245.400425, 213.852811, 270.966143, 237.548132, 244.115459, 199.401607, 253.062511, 247.381001, 240.986675, 248.669185, 228.396881, 264.358439, 263.316270, 254.677721, 259.037677, 261.711077, 269.606405, 207.715638, 265.971128, 232.455839, 252.131401, 235.343942, 229.393408, 258.238226, 268.415532
251.351453, 257.514973, 258.199156, 260.671421, 220.990637, 245.400425, 213.852811, 270.966143, 237.548132, 244.115459, 199.401607, 253.062511, 247.381001, 240.986675, 248.669185, 228.396881, 264.358439, 263.316270, 254.677721, 259.037677, 261.711077, 269.606405, 207.715638, 265.971128, 232.455839, 252.131401, 235.343942, 229.393408, 258.238226, 268.415532
251.351453, 257.514973, 258.199156, 238.564030, 220.990637, 245.400425, 213.852811, 270.966143, 237.548132, 244.115459, 199.401607, 253.062511, 247.381001, 240.986675, 248.669185, 228.396881, 264.358439, 249.678358, 254.677721, 259.037677, 261.711077, 269.606405, 207.715638, 265.971128, 232.455839, 252.131401, 235.343942, 229.393408, 258.238226, 268.415532
251.351453, 257.514973, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 270.966143, 237.548132, 244.115459, 199.401607, 253.062511, 247.381001, 240.986675, 248.669185, 228.396881, 264.358439, 249.678358, 254.677721, 259.037677, 261.711077, 269.606405, 207.715638, 265.971128, 232.455839, 252.131401, 235.343942, 229.393408, 258.238226, 265.742576
251.351453, 257.514973, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 270.966143, 237.548132, 244.115459, 199.401607, 253.062511, 247.381001, 240.986675, 248.669185, 228.396881, 264.358439, 249.678358, 254.677721, 259.037677, 261.711077, 269.606405, 207.715638, 265.971128, 232.455839, 252.131401, 235.343942, 229.393408, 258.238226, 265.742576
251.351453, 255.641798, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 270.966143, 237.548132, 244.115459, 199.401607, 253.062511, 247.381001, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 230.904541, 259.037677, 261.711077, 269.606405, 207.715638, 265.971128, 232.455839, 252.131401, 235.343942, 229.393408, 258.238226, 265.742576
251.351453, 251.774229, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 270.966143, 237.548132, 244.115459, 199.401607, 230.513781, 247.381001, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 230.904541, 259.037677, 253.517231, 269.606405, 207.715638, 265.971128, 232.455839, 252.131401, 235.343942, 229.393408, 258.238226, 265.742576
251.351453, 251.774229, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 247.381001, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 230.904541, 259.037677, 253.517231, 246.265056, 207.715638, 265.971128, 232.455839, 252.131401, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 247.381001, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 230.904541, 259.037677, 253.517231, 241.021178, 207.715638, 265.971128, 232.455839, 252.131401, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 247.381001, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 230.904541, 259.037677, 253.517231, 241.021178, 207.715638, 265.971128, 232.455839, 252.131401, 222.420813, 229.393408, 258.238226, 191.242045
