experimento1, experimento2, experimento3, experimento4, experimento5, experimento6, experimento7, experimento8, experimento9, experimento10, experimento11, experimento12, experimento13, experimento14, experimento15, experimento16, experimento17, experimento18, experimento19, experimento20, experimento21, experimento22, experimento23, experimento24, experimento25, experimento26, experimento27, experimento28, experimento29, experimento30
230.503266, 328.001164, 379.951377, 361.525680, 359.115786, 341.942275, 341.618740, 390.962707, 423.352015, 396.291126, 321.214149, 381.269844, 259.427145, 332.861468, 360.218307, 338.420296, 341.560461, 385.446277, 357.117685, 322.350991, 392.972189, 299.670307, 343.728144, 387.640044, 365.899802, 399.367907, 383.837486, 376.907966, 350.487892, 334.456226
230.503266, 313.663682, 297.683049, 361.525680, 315.364160, 323.850927, 341.618740, 354.355773, 342.204898, 389.410047, 296.807213, 334.366871, 259.427145, 332.861468, 314.892647, 338.420296, 341.560461, 364.891791, 357.117685, 322.350991, 291.819668, 294.282952, 343.728144, 387.640044, 285.418565, 399.367907, 342.703175, 309.522277, 322.872342, 264.635963
230.503266, 283.646733, 297.683049, 333.601224, 315.364160, 323.850927, 280.747575, 354.355773, 342.204898, 389.410047, 296.807213, 334.366871, 259.427145, 332.861468, 314.892647, 338.420296, 341.560461, 364.891791, 312.430498, 318.836477, 291.819668, 294.282952, 315.800523, 332.976653, 285.418565, 357.250013, 306.607915, 301.145986, 316.030727, 264.635963
230.503266, 283.646733, 297.683049, 333.601224, 279.524632, 323.850927, 280.747575, 317.695632, 320.823479, 354.883001, 296.807213, 304.793477, 259.427145, 300.267397, 292.005421, 336.471663, 335.064606, 342.863647, 286.308441, 314.003174, 281.074232, 294.282952, 315.800523, 330.112623, 285.418565, 357.250013, 306.607915, 301.145986, 294.583607, 264.635963
230.503266, 283.646733, 297.683049, 333.601224, 279.524632, 323.850927, 280.747575, 317.695632, 305.914015, 327.213674, 278.111495, 304.793477, 259.427145, 292.664848, 292.005421, 336.471663, 295.454383, 316.653171, 286.308441, 306.402902, 281.074232, 294.282952, 293.344507, 304.213640, 285.418565, 357.250013, 306.607915, 301.145986, 294.583607, 264.635963
230.503266, 283.646733, 297.683049, 333.601224, 279.524632, 306.515453, 280.747575, 317.695632, 305.914015, 316.081555, 278.111495, 304.793477, 259.427145, 292.664848, 292.005421, 334.470997, 295.454383, 316.653171, 286.308441, 293.960100, 281.074232, 294.282952, 281.612939, 304.213640, 285.418565, 344.840249, 306.607915, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 287.884395, 333.601224, 279.524632, 306.515453, 280.747575, 317.695632, 298.005897, 316.081555, 278.111495, 304.793477, 259.427145, 292.664848, 292.005421, 334.470997, 295.454383, 316.653171, 286.308441, 293.960100, 281.074232, 294.282952, 281.612939, 304.213640, 285.418565, 314.779464, 306.607915, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 287.884395, 333.601224, 279.524632, 306.515453, 280.747575, 300.871466, 243.572733, 316.081555, 278.111495, 304.793477, 259.427145, 262.843512, 292.005421, 334.470997, 280.559944, 316.653171, 286.308441, 293.960100, 281.074232, 294.282952, 252.004624, 304.213640, 285.418565, 314.779464, 306.607915, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 287.884395, 333.601224, 279.524632, 278.373839, 280.747575, 300.871466, 243.572733, 316.081555, 278.111495, 304.793477, 259.427145, 262.843512, 292.005421, 334.470997, 280.559944, 316.653171, 286.308441, 293.960100, 281.074232, 294.282952, 252.004624, 304.213640, 285.418565, 314.779464, 273.984552, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 287.884395, 304.776271, 279.524632, 278.373839, 280.747575, 300.871466, 243.572733, 285.835309, 278.111495, 304.793477, 259.427145, 262.843512, 292.005421, 334.470997, 259.448335, 309.437230, 286.308441, 293.960100, 281.074232, 294.282952, 252.004624, 304.213640, 285.418565, 314.779464, 273.984552, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 287.884395, 304.776271, 279.524632, 278.373839, 280.747575, 249.402427, 243.572733, 285.502303, 278.111495, 304.793477, 259.427145, 262.843512, 292.005421, 325.927695, 259.448335, 309.437230, 258.328657, 293.960100, 281.074232, 294.282952, 252.004624, 304.213640, 285.418565, 309.139094, 273.984552, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 232.017525, 304.776271, 279.524632, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 297.456360, 259.448335, 309.437230, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 304.213640, 285.418565, 309.139094, 273.984552, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 232.017525, 304.776271, 279.524632, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 297.456360, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 304.213640, 285.418565, 309.139094, 273.984552, 277.358491, 294.583607, 264.635963
230.503266, 283.646733, 232.017525, 304.776271, 279.524632, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 292.710004, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 304.213640, 285.418565, 309.139094, 273.984552, 277.358491, 294.583607, 264.016698
230.503266, 283.646733, 232.017525, 304.776271, 279.524632, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 292.710004, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 304.213640, 285.418565, 305.052351, 273.984552, 277.358491, 294.583607, 264.016698
230.503266, 283.646733, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 275.136490, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 295.063070, 285.418565, 305.052351, 273.984552, 277.358491, 294.583607, 264.016698
230.503266, 283.646733, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 275.136490, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 305.052351, 270.429336, 277.358491, 294.583607, 264.016698
230.503266, 283.646733, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 275.136490, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 305.052351, 270.429336, 277.358491, 294.583607, 264.016698
230.503266, 283.646733, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 304.793477, 259.427145, 262.843512, 286.539607, 275.136490, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 305.052351, 270.429336, 277.358491, 294.583607, 264.016698
230.503266, 269.759704, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 266.232958, 259.427145, 262.843512, 286.539607, 275.136490, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 305.052351, 270.429336, 277.358491, 294.583607, 264.016698
230.503266, 269.759704, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 266.232958, 259.427145, 262.843512, 286.539607, 275.136490, 259.448335, 304.767743, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 305.052351, 270.429336, 277.358491, 294.583607, 264.016698
230.503266, 269.759704, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 278.111495, 266.232958, 259.427145, 262.843512, 286.539607, 275.136490, 259.448335, 271.029162, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 305.052351, 270.429336, 260.153753, 294.583607, 264.016698
230.503266, 269.759704, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 223.219221, 266.232958, 259.427145, 262.843512, 242.587093, 275.136490, 259.448335, 271.029162, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 291.950719, 270.429336, 260.153753, 294.583607, 264.016698
230.503266, 269.759704, 232.017525, 299.296156, 254.705521, 278.373839, 280.747575, 249.402427, 243.572733, 281.448344, 223.219221, 266.232958, 259.427145, 262.843512, 242.587093, 275.136490, 259.448335, 271.029162, 258.328657, 293.960100, 281.074232, 281.511192, 252.004624, 294.045404, 285.418565, 291.950719, 270.429336, 260.153753, 294.583607, 264.016698
