experimento1, experimento2, experimento3, experimento4, experimento5, experimento6, experimento7, experimento8, experimento9, experimento10, experimento11, experimento12, experimento13, experimento14, experimento15, experimento16, experimento17, experimento18, experimento19, experimento20, experimento21, experimento22, experimento23, experimento24, experimento25, experimento26, experimento27, experimento28, experimento29, experimento30
356.639575, 344.147594, 359.972541, 362.993420, 371.829639, 341.234946, 346.961622, 321.695825, 355.544516, 320.970107, 409.036993, 310.870381, 355.957430, 385.999661, 310.007029, 331.416878, 347.072706, 364.272189, 336.491783, 346.492196, 342.848277, 353.525223, 352.156236, 337.778724, 318.621134, 352.312213, 344.351817, 335.298972, 314.806580, 344.078300
317.734535, 309.754342, 315.009473, 286.317032, 349.826715, 298.810723, 330.904312, 279.387328, 290.843088, 320.970107, 313.113703, 310.870381, 326.934755, 310.923683, 310.007029, 314.333083, 319.214194, 349.025224, 312.968772, 316.956082, 312.816741, 314.346376, 347.262692, 290.928748, 293.265219, 331.037364, 304.799275, 307.743901, 301.175644, 263.381412
317.734535, 271.955803, 284.455643, 286.317032, 290.531590, 298.810723, 263.422988, 279.387328, 290.843088, 320.970107, 305.642612, 310.870381, 314.430942, 310.923683, 310.007029, 286.106051, 268.141002, 262.257575, 284.605330, 316.956082, 311.781894, 285.846866, 256.232960, 285.833425, 293.265219, 303.668529, 304.799275, 263.125987, 300.563756, 263.381412
307.054702, 271.955803, 251.629624, 286.317032, 290.531590, 298.810723, 263.422988, 279.387328, 290.843088, 283.976877, 305.642612, 310.870381, 282.386100, 310.923683, 310.007029, 286.106051, 268.141002, 262.257575, 284.605330, 270.965092, 294.834857, 251.684584, 256.232960, 285.833425, 293.265219, 303.668529, 304.799275, 263.125987, 269.889988, 263.381412
307.054702, 271.955803, 231.870221, 286.317032, 290.531590, 290.751466, 263.422988, 279.387328, 271.640976, 276.014131, 269.319541, 297.596190, 282.386100, 296.016256, 244.714526, 286.106051, 268.141002, 262.257575, 257.514357, 270.965092, 247.751013, 251.684584, 256.232960, 273.169234, 286.845035, 303.668529, 294.204554, 263.125987, 269.889988, 263.381412
307.054702, 250.901092, 231.870221, 286.317032, 278.694871, 279.666943, 263.422988, 279.387328, 271.640976, 276.014131, 269.319541, 274.449110, 282.386100, 247.841471, 244.714526, 234.941979, 268.141002, 262.257575, 257.514357, 270.965092, 247.751013, 251.684584, 256.232960, 260.128772, 261.537034, 291.402241, 253.271269, 263.125987, 269.889988, 263.381412
259.613394, 250.901092, 231.870221, 277.259279, 273.048695, 279.666943, 263.422988, 275.754393, 271.640976, 276.014131, 242.132696, 266.339568, 265.214338, 247.841471, 244.714526, 234.941979, 268.141002, 262.257575, 257.514357, 270.965092, 247.751013, 251.684584, 256.232960, 260.128772, 261.537034, 268.388382, 253.271269, 263.125987, 269.889988, 263.381412
259.613394, 250.901092, 231.870221, 277.259279, 273.048695, 279.666943, 263.422988, 275.754393, 271.640976, 276.014131, 242.132696, 266.339568, 265.214338, 247.841471, 244.714526, 229.548581, 268.141002, 254.724755, 257.514357, 270.965092, 247.751013, 251.684584, 256.232960, 260.128772, 261.537034, 268.388382, 253.271269, 263.125987, 263.846041, 263.381412
259.613394, 244.916909, 231.870221, 269.711582, 272.398496, 275.485627, 263.422988, 275.754393, 271.640976, 276.014131, 242.132696, 266.339568, 265.214338, 247.841471, 244.714526, 229.548581, 268.141002, 252.617401, 257.514357, 270.965092, 247.751013, 251.684584, 256.232960, 260.128772, 261.537034, 268.388382, 253.271269, 263.125987, 258.591046, 263.381412
259.613394, 244.916909, 231.870221, 269.711582, 272.398496, 275.485627, 263.422988, 273.324566, 271.640976, 250.606687, 242.132696, 266.339568, 265.214338, 247.841471, 244.714526, 229.548581, 268.141002, 252.617401, 257.514357, 270.965092, 247.751013, 251.684584, 240.377703, 260.128772, 261.537034, 268.388382, 253.271269, 263.125987, 258.575379, 263.381412
250.844110, 244.916909, 231.870221, 269.711582, 272.398496, 265.121377, 256.442820, 273.324566, 262.358650, 250.606687, 242.132696, 266.339568, 265.214338, 247.841471, 244.714526, 229.548581, 268.141002, 252.617401, 257.514357, 270.965092, 226.277176, 251.684584, 240.377703, 260.128772, 261.537034, 268.388382, 253.271269, 263.125987, 258.575379, 263.381412
234.323140, 244.916909, 231.870221, 269.711582, 262.723089, 220.623833, 256.442820, 271.921950, 261.537263, 250.606687, 242.132696, 266.339568, 265.214338, 247.841471, 244.714526, 229.548581, 265.642261, 252.617401, 257.514357, 270.965092, 226.277176, 245.219383, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 263.125987, 258.575379, 263.381412
234.323140, 244.916909, 231.870221, 269.711582, 262.723089, 220.623833, 256.442820, 269.198633, 261.537263, 250.606687, 242.132696, 266.339568, 244.417959, 247.841471, 244.714526, 229.548581, 265.642261, 252.617401, 257.514357, 270.965092, 226.277176, 245.219383, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 263.125987, 258.575379, 242.188605
234.323140, 244.916909, 231.870221, 248.761156, 257.770842, 220.623833, 256.442820, 269.198633, 235.006014, 250.606687, 242.132696, 266.339568, 244.417959, 247.841471, 244.714526, 229.548581, 265.642261, 252.617401, 257.514357, 270.965092, 220.785017, 245.219383, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 263.125987, 252.704479, 239.240524
234.323140, 244.916909, 231.870221, 248.761156, 257.770842, 220.623833, 256.442820, 255.410966, 235.006014, 250.606687, 223.690848, 266.339568, 244.417959, 247.841471, 244.714526, 229.548581, 253.481269, 252.617401, 257.514357, 270.965092, 220.785017, 245.219383, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 231.959793, 252.704479, 239.240524
234.323140, 244.916909, 231.870221, 248.761156, 257.770842, 220.623833, 200.504407, 255.410966, 235.006014, 250.606687, 223.690848, 266.339568, 244.417959, 247.841471, 244.714526, 229.548581, 253.481269, 252.617401, 244.140158, 270.965092, 220.785017, 224.666947, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 231.959793, 252.704479, 239.240524
234.323140, 244.916909, 231.870221, 248.761156, 257.770842, 220.623833, 200.504407, 255.410966, 235.006014, 250.606687, 223.690848, 258.593874, 244.417959, 247.841471, 244.714526, 229.548581, 253.481269, 252.617401, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 231.959793, 252.704479, 239.240524
234.323140, 244.916909, 231.870221, 248.761156, 257.770842, 220.623833, 200.504407, 252.809647, 235.006014, 250.606687, 223.690848, 258.593874, 244.417959, 247.841471, 244.714526, 229.548581, 253.481269, 252.617401, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 231.959793, 252.704479, 239.240524
234.323140, 244.916909, 231.870221, 248.761156, 257.770842, 220.623833, 200.504407, 252.809647, 235.006014, 250.606687, 223.690848, 258.593874, 244.417959, 247.841471, 244.714526, 229.548581, 253.481269, 230.065637, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 231.959793, 252.704479, 239.240524
234.323140, 244.916909, 231.870221, 248.761156, 257.770842, 220.623833, 200.504407, 252.809647, 235.006014, 250.606687, 223.690848, 258.593874, 244.417959, 218.418242, 244.714526, 229.548581, 253.481269, 230.065637, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 231.959793, 252.704479, 239.240524
234.323140, 244.916909, 231.870221, 233.977918, 257.770842, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 250.243132, 268.388382, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 244.916909, 231.870221, 233.977918, 257.770842, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 240.392815, 268.388382, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 244.916909, 231.870221, 233.977918, 257.770842, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 240.392815, 264.696713, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 244.140158, 262.319776, 220.785017, 224.666947, 240.377703, 260.128772, 240.392815, 264.696713, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 234.114827, 262.319776, 220.785017, 224.666947, 240.377703, 253.413227, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 234.114827, 262.319776, 220.785017, 224.666947, 237.881896, 253.413227, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 234.114827, 262.319776, 220.785017, 224.666947, 237.881896, 253.413227, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 234.114827, 262.319776, 220.785017, 224.666947, 237.881896, 253.413227, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 234.114827, 262.319776, 220.785017, 224.666947, 237.881896, 253.413227, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 251.190523, 244.417959, 218.418242, 244.714526, 229.548581, 251.587885, 230.065637, 234.114827, 262.319776, 220.785017, 224.666947, 237.881896, 253.413227, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 237.881896, 229.772507, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 237.881896, 229.772507, 240.392815, 256.290452, 253.271269, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 237.881896, 229.772507, 240.392815, 256.290452, 245.807341, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 256.290452, 245.807341, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 256.290452, 245.807341, 231.959793, 251.932199, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 256.290452, 245.807341, 231.959793, 244.147264, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 256.290452, 245.807341, 231.959793, 244.147264, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 256.290452, 245.807341, 231.959793, 244.147264, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 223.690848, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 256.290452, 245.807341, 231.959793, 244.147264, 239.240524
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 209.089180, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 254.034372, 245.807341, 231.959793, 244.147264, 210.053532
234.323140, 241.406058, 231.870221, 233.977918, 247.311044, 220.623833, 200.504407, 242.573599, 235.006014, 250.606687, 209.089180, 213.878387, 244.417959, 218.418242, 244.714526, 229.548581, 213.534755, 230.065637, 234.114827, 255.862219, 220.785017, 224.666947, 230.949119, 229.772507, 240.392815, 254.034372, 245.807341, 231.959793, 244.147264, 210.053532
