0;0;0;0;0;0;0;0;0;0;0;0;0.35
0;0;0;0;0;0;0;0;0;0;0;0;0.23
0;0;0;0;0;0;0;0;0;0;0;0;0.21
0;0;0;0;0;0;0;0;0;0;0;0;0.18
0;0;0;0;0;0;0;0;0;0;0;0;0.18
0;0;0;0;0;0;0;0;0;0;0;0;0.85
0;0;0;0;0;0;0;0;0;0;0;0;0.35
0;0;0;0;0;0;0;0;0;0;0;0;0.23
0;0;0;0;0;0;0;0;0;0;0;0;0.21
0;0;0;0;0;0;0;0;0;0;0;1;0.35
0;0;0;0;0;0;0;0;0;0;0;1;0.23
0;0;0;0;0;0;0;0;0;0;0;1;0.23
0;0;0;0;0;0;0;0;0;0;0;1;0.21
0;0;0;0;0;0;0;0;0;0;0;1;0.18
0;0;0;0;0;0;0;0;0;0;0;1;0.15
0;0;0;0;0;0;0;0;0;0;0;1;0.82
0;0;0;0;0;0;0;0;0;0;0;1;0.23
0;0;0;0;0;0;0;0;0;0;0;1;0.23
0;0;0;0;0;0;0;0;0;0;0;1;0.18
0;0;0;0;0;0;0;0;0;0;1;0;0.35
0;0;0;0;0;0;0;0;0;0;1;0;0.21
0;0;0;0;0;0;0;0;0;0;1;0;0.35
0;0;0;0;0;0;0;1;0;0;0;0;0.18
0;0;0;0;0;0;0;1;0;0;0;0;0.18
0;0;0;0;0;0;0;1;0;0;0;0;0.23
0;0;0;0;0;0;0;1;0;0;0;0;0.23
0;0;0;0;0;0;0;1;0;0;0;0;0.23
0;0;0;0;0;0;0;1;0;0;0;1;0.18
0;0;0;0;0;0;0;1;0;0;0;1;0.15
0;0;0;0;0;0;0;1;0;0;1;0;0.18
0;0;0;0;0;0;0;1;0;0;1;0;0.18
0;0;0;0;0;0;0;1;0;1;0;0;0.23
0;0;0;0;0;0;0;1;0;1;0;0;0.23
0;0;0;0;0;0;0;1;0;1;0;0;0.18
0;0;0;0;0;0;0;1;0;1;0;0;0.18
0;0;0;0;0;0;0;1;0;1;0;0;0.40
0;0;0;0;0;0;0;1;0;1;0;0;0.23
0;0;0;0;0;0;0;1;0;1;0;0;0.21
0;0;0;0;0;0;0;1;0;1;0;0;0.18
0;0;0;1;0;0;0;0;1;0;0;0;0.35
0;0;0;1;0;0;0;0;1;0;0;0;0.23
0;0;0;1;0;0;0;0;1;0;0;0;0.18
0;0;0;1;0;0;0;0;1;0;0;0;0.18
0;0;0;1;0;0;0;0;1;0;0;0;0.18
0;0;0;1;0;0;0;0;1;0;0;0;0.18
0;0;0;1;0;0;0;0;1;0;0;1;0.18
0;0;0;1;0;0;0;0;1;0;0;1;0.18
0;0;0;1;0;0;0;0;1;0;0;1;0.15
0;0;0;1;0;0;0;0;1;0;1;0;0.23
0;0;0;1;0;0;0;0;1;0;1;0;0.18
0;0;0;1;0;0;0;1;1;0;0;0;0.23
0;0;0;1;0;0;0;1;1;0;0;0;0.23
0;0;0;1;0;0;0;1;1;0;0;0;0.23
0;0;0;1;0;0;0;1;1;0;0;0;0.18
0;0;0;1;0;0;0;1;1;0;0;0;0.18
0;0;0;1;0;0;0;1;1;0;0;0;0.18
0;0;0;1;0;0;0;1;1;0;0;0;0.18
0;0;0;1;0;0;0;1;1;0;0;0;0.15
0;0;0;1;0;0;0;1;1;0;0;0;0.15
0;0;0;1;0;0;0;1;1;0;0;0;0.18
0;0;0;1;0;0;0;1;1;0;0;0;0.15
0;0;0;1;0;0;0;1;1;0;0;1;0.21
0;0;0;1;0;0;0;1;1;0;0;1;0.15
0;0;0;1;0;0;0;1;1;0;0;1;0.15
0;0;0;1;0;0;0;1;1;1;0;0;0.49
0;0;0;1;0;0;0;1;1;1;0;0;0.18
0;0;0;1;0;0;0;1;1;1;0;0;0.18
0;0;0;1;0;0;0;1;1;1;0;0;0.18
0;0;0;1;0;0;0;1;1;1;0;1;0.21
0;0;0;1;0;0;0;1;1;1;0;1;0.18
0;0;0;1;0;0;0;1;1;1;0;1;0.21
0;0;0;1;0;0;0;1;1;1;0;1;0.21
0;0;0;1;0;0;0;1;1;1;1;0;0.35
0;0;0;1;0;1;0;0;1;0;0;0;0.18
0;0;0;1;0;1;0;0;1;0;0;0;0.15
0;0;0;1;0;1;0;0;1;0;0;0;0.85
0;0;0;1;0;1;0;0;1;0;0;0;0.26
0;0;0;1;0;1;0;0;1;0;0;0;0.21
0;0;0;1;0;1;0;0;1;0;0;0;0.21
0;0;0;1;0;1;0;0;1;0;0;0;0.18
0;0;0;1;0;1;0;0;1;0;0;0;0.18
0;0;0;1;0;1;0;0;1;0;0;0;0.15
0;0;0;1;0;1;0;0;1;0;0;1;0.18
0;0;0;1;0;1;0;0;1;0;0;1;0.15
0;0;0;1;0;1;0;0;1;0;0;1;0.21
0;0;0;1;0;1;0;0;1;0;0;1;0.21
0;0;0;1;0;1;0;0;1;0;0;1;0.21
0;0;0;1;0;1;0;0;1;0;0;1;0.18
0;0;0;1;0;1;0;0;1;0;1;0;0.21
0;0;0;1;1;0;1;0;0;0;0;0;0.23
0;0;0;1;1;0;1;0;0;0;0;0;0.18
0;0;0;1;1;0;1;0;0;0;0;0;0.18
0;0;0;1;1;0;1;0;0;0;0;1;0.18
0;0;0;1;1;0;1;1;1;0;0;1;0.79
0;0;0;1;1;0;1;1;1;0;0;1;0.18
0;0;0;1;1;1;0;0;1;1;0;0;0.21
0;0;0;1;1;1;0;0;1;1;0;0;0.18
0;0;0;1;1;1;0;0;1;1;0;0;0.18
0;0;0;1;1;1;0;0;1;1;0;0;0.15
0;0;0;1;1;1;0;0;1;1;0;0;0.63
0;0;0;1;1;1;0;0;1;1;0;0;0.26
0;0;0;1;1;1;0;0;1;1;0;0;0.21
0;0;0;1;1;1;0;0;1;1;0;0;0.18
0;0;0;1;1;1;0;0;1;1;0;0;0.15
0;0;0;1;1;1;0;0;1;1;0;1;0.18
0;0;0;1;1;1;0;0;1;1;1;0;0.18
0;0;0;1;1;1;0;0;1;1;1;0;0.23
0;0;1;0;0;0;0;0;0;1;0;0;0.23
0;0;1;0;0;0;0;0;0;1;0;1;0.35
0;0;1;0;0;0;1;0;1;0;0;0;0.23
0;0;1;0;0;0;1;0;1;0;0;0;0.18
0;0;1;0;0;0;1;0;1;0;0;0;0.18
0;0;1;0;0;0;1;0;1;0;0;0;0.26
0;0;1;0;0;0;1;0;1;0;0;0;0.23
0;0;1;0;0;0;1;0;1;0;0;0;0.21
0;0;1;0;0;0;1;0;1;0;0;1;0.18
0;0;1;0;0;0;1;0;1;0;0;1;0.29
0;0;1;0;0;0;1;0;1;0;1;0;0.35
0;0;1;0;0;0;1;0;1;0;1;0;0.18
0;0;1;0;0;0;1;1;0;1;0;0;0.46
0;0;1;0;0;0;1;1;0;1;0;1;0.23
0;0;1;0;0;0;1;1;0;1;0;1;0.23
0;0;1;0;0;0;1;1;0;1;1;0;0.46
0;0;1;0;1;0;1;1;1;1;0;1;0.85
0;0;1;0;1;0;1;1;1;1;0;1;0.35
0;0;1;1;0;0;0;0;1;1;0;0;0.18
0;0;1;1;0;0;0;0;1;1;0;0;0.18
0;0;1;1;0;0;0;0;1;1;0;0;0.29
0;0;1;1;0;0;0;0;1;1;0;0;0.18
0;0;1;1;0;0;0;0;1;1;0;1;0.23
0;0;1;1;0;0;1;0;1;1;0;0;0.46
0;0;1;1;0;0;1;0;1;1;0;0;0.40
0;0;1;1;0;0;1;0;1;1;0;0;0.35
0;0;1;1;0;0;1;0;1;1;0;0;0.18
0;0;1;1;0;0;1;0;1;1;0;0;0.18
0;0;1;1;0;0;1;0;1;1;0;0;0.18
0;0;1;1;0;0;1;0;1;1;0;1;0.18
0;0;1;1;0;0;1;0;1;1;0;1;0.18
0;0;1;1;0;0;1;0;1;1;0;1;0.46
0;0;1;1;0;0;1;0;1;1;0;1;0.35
0;0;1;1;0;0;1;0;1;1;0;1;0.21
0;0;1;1;0;0;1;0;1;1;1;0;0.85
0;0;1;1;1;0;1;1;0;0;0;0;0.26
0;0;1;1;1;0;1;1;0;0;0;0;0.23
0;0;1;1;1;0;1;1;0;0;0;0;0.15
0;0;1;1;1;0;1;1;0;0;0;1;0.68
0;0;1;1;1;0;1;1;0;0;0;1;0.29
0;0;1;1;1;0;1;1;0;0;0;1;0.26
0;0;1;1;1;0;1;1;0;0;0;1;0.18
0;0;1;1;1;0;1;1;0;0;0;1;0.18
0;0;1;1;1;1;0;0;0;0;0;0;0.40
0;0;1;1;1;1;0;0;0;0;0;0;0.23
0;0;1;1;1;1;0;0;0;0;0;0;0.23
0;0;1;1;1;1;0;0;0;0;0;0;0.40
0;0;1;1;1;1;0;0;0;0;0;1;0.46
0;0;1;1;1;1;0;0;0;0;0;1;0.29
0;0;1;1;1;1;0;0;0;0;0;1;0.23
0;0;1;1;1;1;0;0;0;0;0;1;0.21
0;0;1;1;1;1;0;0;0;0;0;1;0.18
0;0;1;1;1;1;0;0;0;0;1;0;0.35
0;0;1;1;1;1;0;0;0;0;1;0;0.23
0;0;1;1;1;1;0;0;0;1;0;0;0.15
0;0;1;1;1;1;0;0;0;1;0;1;0.35
0;0;1;1;1;1;0;0;0;1;0;1;0.18
0;0;1;1;1;1;0;1;0;0;0;0;0.35
0;0;1;1;1;1;0;1;0;0;0;0;0.21
0;0;1;1;1;1;0;1;0;0;0;0;0.18
0;0;1;1;1;1;0;1;0;0;0;0;0.18
0;0;1;1;1;1;0;1;0;0;0;0;0.18
0;0;1;1;1;1;0;1;0;0;0;0;0.18
0;0;1;1;1;1;0;1;0;0;0;0;0.85
0;0;1;1;1;1;0;1;0;0;0;0;0.23
0;0;1;1;1;1;0;1;0;0;0;1;0.15
0;0;1;1;1;1;0;1;0;0;0;1;0.15
0;0;1;1;1;1;0;1;1;0;0;0;0.23
0;0;1;1;1;1;0;1;1;0;0;0;0.18
0;0;1;1;1;1;0;1;1;0;0;0;0.23
0;0;1;1;1;1;0;1;1;0;0;0;0.18
0;0;1;1;1;1;0;1;1;0;0;0;0.18
0;0;1;1;1;1;0;1;1;0;0;1;0.21
0;0;1;1;1;1;0;1;1;0;0;1;0.18
0;0;1;1;1;1;0;1;1;0;0;1;0.15
0;0;1;1;1;1;0;1;1;0;0;1;0.15
0;0;1;1;1;1;0;1;1;0;1;0;0.15
0;0;1;1;1;1;0;1;1;0;1;0;0.15
0;0;1;1;1;1;0;1;1;0;1;0;0.23
0;0;1;1;1;1;0;1;1;0;1;0;0.18
0;1;0;0;0;0;0;0;0;0;0;0;0.82
0;1;0;0;0;0;0;0;0;0;0;0;0.79
0;1;0;0;0;0;0;0;0;0;0;0;0.40
0;1;0;0;0;0;0;0;0;0;0;0;0.35
0;1;0;0;0;0;0;0;0;0;0;0;0.35
0;1;0;0;0;0;0;0;0;0;0;0;0.32
0;1;0;0;0;0;0;0;0;0;0;0;0.23
0;1;0;0;0;0;0;0;0;0;0;0;0.23
0;1;0;0;0;0;0;0;0;0;0;0;0.18
0;1;0;0;0;0;0;0;0;0;0;0;0.85
0;1;0;0;0;0;0;0;0;0;0;0;0.85
0;1;0;0;0;0;0;0;0;0;0;0;0.79
0;1;0;0;0;0;0;0;0;0;0;0;0.79
0;1;0;0;0;0;0;0;0;0;0;0;0.46
0;1;0;0;0;0;0;0;0;0;0;0;0.21
0;1;0;0;0;0;0;0;0;0;0;0;0.18
0;1;0;0;0;0;0;0;0;0;0;1;0.46
0;1;0;0;0;0;0;0;0;0;0;1;0.23
0;1;0;0;0;0;0;1;0;0;0;0;0.85
0;1;0;0;0;0;0;1;0;0;0;0;0.15
0;1;0;0;0;0;0;1;0;0;1;0;0.15
0;1;0;0;0;0;0;1;0;1;0;0;0.18
0;1;0;0;0;0;0;1;0;1;0;0;0.82
0;1;0;0;0;0;0;1;0;1;0;0;0.79
0;1;0;0;0;0;0;1;0;1;0;0;0.49
0;1;0;0;0;0;0;1;0;1;0;0;0.46
0;1;0;0;0;0;0;1;0;1;0;0;0.35
0;1;0;0;0;0;0;1;0;1;0;0;0.29
0;1;0;0;0;0;0;1;0;1;0;0;0.23
0;1;0;0;0;0;0;1;0;1;0;0;0.23
0;1;0;0;0;0;0;1;0;1;0;0;0.21
